sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,rating_count,date
n28968522a,noon,grocery,dairy cheese and eggs,growing up milk powder 288grams,269.0,nido,288,6.0,29.0,2026-06-25
zfa86081fb5d65f44f560z,noon,grocery,dairy cheese and eggs,instant full cream powder milk 1600g,269.0,keshta,1600,1.0,170.0,2026-06-25
n29779251a,noon,grocery,dairy cheese and eggs,mix milk chocolate 200ml pack of 27,107.0,juhayna,200,27.0,183.0,2026-06-25
n29761931a,noon,grocery,dairy cheese and eggs,full cream milk 1liters pack_of_12,107.0,almarai,1,18.0,193.0,2026-06-25
z54d239c312096820ec54z,noon,grocery,dairy cheese and eggs,powdered milk for children after the first year - 576 grams,269.0,nido,576,12.0,25.0,2026-06-25
n28853943a,noon,grocery,dairy cheese and eggs,instant fat filled milk powder 1.5kg,269.0,tambo,1,1.0,110.0,2026-06-25
z1f3ab0783cde29c8bcaaz,noon,grocery,dairy cheese and eggs,skimmed milk multipack 1 l - pack of 6,107.0,juhayna,1,6.0,93.0,2026-06-25
z6ef6c2eca26d0b2b9db5z,noon,grocery,dairy cheese and eggs,rainbow evaporated milk with vitamin d 2*170 gm,107.0,rainbow,2,2.0,3.0,2026-06-25
n28853936a,noon,grocery,dairy cheese and eggs,skimmed milk powder 700grams,269.0,miro,700,1.0,103.0,2026-06-25
n28853930a,noon,grocery,dairy cheese and eggs,full cream milk powder 700grams,269.0,miro,700,6.0,145.0,2026-06-25
z52cd1599e18b0d57d9aaz,noon,grocery,dairy cheese and eggs,basic milk powder 500g,269.0,nido,500,6.0,22.0,2026-06-25
n28727620a,noon,grocery,dairy cheese and eggs,full cream milk 1liters pack of 12,107.0,juhayna,1,12.0,1185.0,2026-06-25
z498fdfacab506b1a1422z,noon,grocery,dairy cheese and eggs,milk powder 225 grams,269.0,nido,225,1.0,104.0,2026-06-25
n35900976a,noon,grocery,dairy cheese and eggs,milk powder 300grams,182.0,mora,300,1.0,11.0,2026-06-25
n28853939a,noon,grocery,dairy cheese and eggs,"chocolate flavored instant milk, 360g (30gx12 piece) pack of 12",269.0,miro,30,12.0,20.0,2026-06-25
n28853941a,noon,grocery,dairy cheese and eggs,banana flavored instant milk 30grams pack of 12,121.0,miro,30,12.0,22.0,2026-06-25
z6dc317da728180efb718z,noon,grocery,dairy cheese and eggs,milk powder 900 grams,269.0,nido,900,1.0,104.0,2026-06-25
zbead4d281febf4facad6z,noon,grocery,dairy cheese and eggs,milk powder 1200 grams,269.0,nido,1200,12.0,104.0,2026-06-25
n40871217a,noon,grocery,dairy cheese and eggs,mix banana milk 200ml pack of 27,107.0,juhayna,200,27.0,113.0,2026-06-25
n28853942a,noon,grocery,dairy cheese and eggs,vanilla biscuit flavored instant milk 30grams pack of 12,269.0,miro,30,12.0,21.0,2026-06-25
n28727614a,noon,grocery,dairy cheese and eggs,skimmed milk 1liters pack_of_12,107.0,juhayna,1,18.0,72.0,2026-06-25
zc7f52e672b0e783e6304z,noon,grocery,dairy cheese and eggs,milk powder cream - 2500 gram,269.0,keshta,2500,1.0,2.0,2026-06-25
n40871216a,noon,grocery,dairy cheese and eggs,skimmed milk 200ml pack of 27,107.0,juhayna,200,27.0,9.0,2026-06-25
n28853933a,noon,grocery,dairy cheese and eggs,full cream milk powder 250grams,269.0,miro,250,6.0,59.0,2026-06-25
n28853944a,noon,grocery,dairy cheese and eggs,instant fat filled milk powder 700grams,269.0,tambo,700,1.0,78.0,2026-06-25
n29762189a,noon,grocery,dairy cheese and eggs,vanilla milk mix 200ml pack of 27,107.0,juhayna,200,27.0,85.0,2026-06-25
z815d836f4350e7317327z,noon,grocery,dairy cheese and eggs,rainbow original evaporated milk - rich & creamy taste for tea and coffee | high-quality liquid milk for cooking and baking,269.0,rainbow,15,1.0,,2026-06-25
z9d48d86c44595540a820z,noon,grocery,dairy cheese and eggs,full cream multipack 1 l - pack of 6,107.0,juhayna,1,6.0,2620.0,2026-06-25
n28853935a,noon,grocery,dairy cheese and eggs,full cream milk powder 15grams pack of 20,269.0,miro,15,20.0,25.0,2026-06-25
n28853934a,noon,grocery,dairy cheese and eggs,full cream milk powder 100grams,269.0,miro,100,1.0,42.0,2026-06-25
n28853938a,noon,grocery,dairy cheese and eggs,skimmed milk powder 20grams pack of 20,269.0,miro,20,20.0,31.0,2026-06-25
z8f86fff2b04741c5c60ez,noon,grocery,dairy cheese and eggs,"elsaudia milk, pack of 3 | fresh & nutritious dairy milk | rich taste for daily drinking & cooking",107.0,saudia,500,3.0,2.0,2026-06-25
n28853946a,noon,grocery,dairy cheese and eggs,instant fat filled milk powder 20grams pack of 20,269.0,tambo,20,20.0,8.0,2026-06-25
n28853929a,noon,grocery,dairy cheese and eggs,full cream milk powder 1500grams,269.0,miro,1500,6.0,179.0,2026-06-25
n28853928a,noon,grocery,dairy cheese and eggs,full cream milk powder 1500grams,269.0,miro,1500,1.0,105.0,2026-06-25
n28853931a,noon,grocery,dairy cheese and eggs,full cream milk powder 400grams,269.0,miro,400,12.0,113.0,2026-06-25
n28676074a,noon,grocery,dairy cheese and eggs,coconut cream milk 400grams,269.0,rizi world,400,1.0,13.0,2026-06-25
z5e8cfea225478986c246z,noon,grocery,dairy cheese and eggs,milk powder cream - 800 gram,269.0,keshta,800,1.0,16.0,2026-06-25
ze354c3456ca500dc7236z,noon,grocery,dairy cheese and eggs,keshta milk instant full cream powder milk 1800g,269.0,keshta,1800,1.0,170.0,2026-06-25
z714b486351ba5d865265z,noon,grocery,dairy cheese and eggs,"anchor full cream fortified milk powder, 900g",269.0,anchor,900,1.0,1.0,2026-06-25
z52db7cebcc0cba66747dz,noon,grocery,dairy cheese and eggs,almarai long life full fat milk (4*1 liter),107.0,almarai,1,6.0,5.0,2026-06-25
n28853932a,noon,grocery,dairy cheese and eggs,full cream milk powder 250grams,269.0,miro,250,1.0,154.0,2026-06-25
n28991916a,noon,grocery,dairy cheese and eggs,full cream milk 1liters pack of 6,107.0,almarai,1,6.0,25.0,2026-06-25
n27719618a,noon,grocery,"dried beans, grains and rice",peeled wheat 500grams,120.0,al doha,500,1.0,52.0,2026-06-25
n29834274a,noon,grocery,"dried beans, grains and rice",basmati rice 5kg,120.0,shahy,5,1.0,11.0,2026-06-25
zd0d20d45655a40432297z,noon,grocery,"dried beans, grains and rice","rice , sugar and spices",120.0,saltana,250,13.0,13.0,2026-06-25
z57039a488805a47afff5z,noon,grocery,"dried beans, grains and rice",white rice 5 kg,120.0,haboba,5,1.0,608.0,2026-06-25
n52406613a,noon,grocery,"dried beans, grains and rice",white beans 500grams,120.0,haboba,500,1.0,91.0,2026-06-25
z407d5fd35db39d18cec6z,noon,grocery,"dried beans, grains and rice",mr. food bulgur - 500g.,120.0,mr. food,500,8.0,30.0,2026-06-25
za6eea580aa2f54d12d53z,noon,grocery,"dried beans, grains and rice",easy rice 330g,120.0,al doha,330,1.0,45.0,2026-06-25
z34e7962deff4eeb59e41z,noon,grocery,"dried beans, grains and rice",freekeh 500 grams,120.0,ragab el attar,500,1.0,14.0,2026-06-25
n27665623a,noon,grocery,"dried beans, grains and rice",premium egyptian white rice 5kg single,120.0,zamzam,5,1.0,94.0,2026-06-25
n38705930a,noon,grocery,"dried beans, grains and rice",bulgur 500grams,120.0,rehana,500,1.0,56.0,2026-06-25
n52406610a,noon,grocery,"dried beans, grains and rice",egyptian lobia 500grams,120.0,haboba,500,1.0,128.0,2026-06-25
n30522020a,noon,grocery,"dried beans, grains and rice",egyptian white rice 1kg,120.0,rehana,1,1.0,674.0,2026-06-25
n27665626a,noon,grocery,"dried beans, grains and rice",basmati rice 1kg,120.0,zamzam,1,1.0,62.0,2026-06-25
z0e9557bf625c054f7a6bz,noon,grocery,"dried beans, grains and rice",white beans 250 grams,120.0,afandy,250,1.0,6.0,2026-06-25
zfa0da7ffc2f8c75eb7eaz,noon,grocery,"dried beans, grains and rice",xxxl super basmati rice 1k,120.0,taj mahal,1,1.0,2.0,2026-06-25
z793bbf70fa9907687ab9z,noon,grocery,"dried beans, grains and rice",golden basmati rice 1kg,120.0,ragab el attar,1,1.0,17.0,2026-06-25
n27719620a,noon,grocery,"dried beans, grains and rice",bulgur wheat 500grams,120.0,al doha,500,1.0,41.0,2026-06-25
n29047428a,noon,grocery,"dried beans, grains and rice",rice 1kg,120.0,ala ad eleed,1,1.0,196.0,2026-06-25
n46544486a,noon,grocery,"dried beans, grains and rice",indian basmati rice 1kg,120.0,507 gold,1,1.0,6.0,2026-06-25
z6d9f76036fec735d781bz,noon,grocery,"dried beans, grains and rice",basmatti sella rice golden indian 4 kg + kabsa spices 100 gm,120.0,saltana,4,1.0,10.0,2026-06-25
n29047429a,noon,grocery,"dried beans, grains and rice",rice 5kg,120.0,ala ad eleed,5,1.0,126.0,2026-06-25
n29834271a,noon,grocery,"dried beans, grains and rice",white rice 5kg,120.0,shahy,5,1.0,13.0,2026-06-25
n28716830a,noon,grocery,"dried beans, grains and rice",excellent egyptian rice 1kg single,120.0,elmatbakh elmasry,1,1.0,53.0,2026-06-25
zc7ff670fabbf59645fe6z,noon,grocery,"dried beans, grains and rice",egyptian white rice - 1k,120.0,food land,250,1.0,101.0,2026-06-25
n52406601a,noon,grocery,"dried beans, grains and rice",brown lentils 500grams,120.0,haboba,500,1.0,145.0,2026-06-25
z3ad910762038f6a5ff6dz,noon,grocery,"dried beans, grains and rice",basmatti sella rice golden indian 2 kg,120.0,saltana,2,1.0,78.0,2026-06-25
z787f3302ffd33b48a9a2z,noon,grocery,"dried beans, grains and rice",golden basmati rice 1kg,120.0,mr. food,1,1.0,119.0,2026-06-25
n52406604a,noon,grocery,"dried beans, grains and rice",egyptian fava beans 500grams,120.0,haboba,500,1.0,182.0,2026-06-25
z2aa06d426b2b9febc78ez,noon,grocery,"dried beans, grains and rice",dry freekeh - 500g.,120.0,mr. food,500,1.0,58.0,2026-06-25
n27665653a,noon,grocery,"dried beans, grains and rice",white rice 1kg,120.0,fagr,1,1.0,212.0,2026-06-25
n52406607a,noon,grocery,"dried beans, grains and rice",yellow lentils 500grams,120.0,haboba,500,1.0,179.0,2026-06-25
z89ffbf02fe83a450adaez,noon,grocery,"dried beans, grains and rice",premium egyptian white rice 5kg,120.0,mr. food,5,1.0,141.0,2026-06-25
n27665654a,noon,grocery,"dried beans, grains and rice",white rice 5kg,120.0,fagr,5,1.0,42.0,2026-06-25
n27719614a,noon,grocery,"dried beans, grains and rice",yellow lentil beans 500grams,120.0,al doha,500,1.0,40.0,2026-06-25
z4671c397f3ee4771328bz,noon,grocery,"dried beans, grains and rice",hunza indian brown basmati rice 1kg – long grain whole grain | high fiber | ideal for weight loss & athletes | 100% natural,120.0,hunza,1,1.0,3.0,2026-06-25
n42868089a,noon,grocery,"dried beans, grains and rice",brown rice 500grams,120.0,sonbolat elforat,500,1.0,13.0,2026-06-25
n34418118a,noon,grocery,"dried beans, grains and rice",lupin beans 500grams,120.0,fagr,500,8.0,3.0,2026-06-25
n27719586a,noon,grocery,"dried beans, grains and rice",excellent egyptian rice 5kg,120.0,elmatbakh elmasry,5,1.0,68.0,2026-06-25
n30522021a,noon,grocery,"dried beans, grains and rice",egyptian white rice 5kg,120.0,rehana,5,1.0,896.0,2026-06-25
n30522027a,noon,grocery,"dried beans, grains and rice",white beans 15% discount 500grams,120.0,rehana,500,1.0,40.0,2026-06-25
za96a6f6a5e496169d6cbz,noon,grocery,"dried beans, grains and rice","abu kass punjabi amber indian white basmati rice – 5 kg | premium long-grain aromatic rice | perfect for daily cooking, family meals & special occasions",120.0,abu kass,5,1.0,,2026-06-25
z825d50219a8d6be4eaa1z,noon,grocery,"dried beans, grains and rice","abu kass indian mazza basmati rice, 1kg | premium long grain rice | aromatic & fluffy",120.0,abu kass,1,1.0,2.0,2026-06-25
n28716824a,noon,grocery,"dried beans, grains and rice",egyptian white rice 1kg,107.0,al doha,1,1.0,790.0,2026-06-25
z0df8b2a4281015953b32z,noon,grocery,"dried beans, grains and rice","بوكس التوفير ( ريحانة أرز فاخر 1 كجم ريحانة أرز جاسمين 1 كجم ريحانة سكر 1 كجم ريحانة دقيق فاخر 1 كجم ريحانة فول تدميس بلدي 500 جم ريحانة فريك 500 جم ريحانة فلفل أحمر مطحون (بابريكا مدخن) 20 جم ريحانة فلفل أسود مطحون 20 جم ريحانة خلطة بهارات مطحونة 20 جم ريحانة شطة بلدى مطحونة 20 جم ريحانة قرفة مطحونة 20 جم ريحانة ملاحة توابل شرق اقصى ريحانة ملاحة مرقة فراخ ريحانة زيت دوار الشمس 0,7 لتر ريحانة خل طبيعي 1 لتر ريجينا مكرونة اسباجتى 400 جم ريجينا مكرونة فرن (قلم)400 جم شعرية ريجينا 400 جم ) 9.15 كجم",107.0,ريحانة,9,18.0,29.0,2026-06-25
n51065327a,noon,grocery,"dried beans, grains and rice",white egyptian rice 1kg single,107.0,dayma,1,1.0,12.0,2026-06-25
n29012926a,noon,grocery,"dried beans, grains and rice",basmati rice 2kg,107.0,abu kass,2,6.0,79.0,2026-06-25
za3a7a22b4af8f239bbbbz,noon,grocery,"dried beans, grains and rice",golden thai long grain rice jar - 1 kg,107.0,mr. food,1,1.0,34.0,2026-06-25
n51285874a,noon,grocery,"dried beans, grains and rice",egyptian rice 5kg,107.0,el tikya,5,1.0,133.0,2026-06-25
n30522033a,noon,grocery,"dried beans, grains and rice",chick peas 500grams,107.0,rehana,500,1.0,26.0,2026-06-25
n28716825a,noon,grocery,"dried beans, grains and rice",egyptian white rice 5kg,107.0,al doha,5,1.0,639.0,2026-06-25
n27719581a,noon,grocery,herbs&spices,whole beans cardamom 40grams,100.0,al doha,40,1.0,25.0,2026-06-25
z7da153adb9428c51a226z,noon,grocery,herbs&spices,chios mistaka 10g,100.0,chios mastic,10,1.0,17.0,2026-06-25
z7b0867417e671e6e0e98z,noon,grocery,herbs&spices,tandoori chicken seasoning,100.0,brava,35,1.0,4.0,2026-06-25
n52511266a,noon,grocery,herbs&spices,cloves shaker 30grams,100.0,dayma,30,1.0,7.0,2026-06-25
z632a49941407aa6d5065z,noon,grocery,herbs&spices,"seven spice chicken stock cubes, 48 ​​cubes - esnad",100.0,esnad,90,48.0,,2026-06-25
zdfbf4774165181954394z,noon,grocery,herbs&spices,roasted chicken 50g – pack of 6,108.0,weals food,50,6.0,,2026-06-25
z2b3612b53284ca0d8e78z,noon,grocery,herbs&spices,"savorya fine ground cumin powder – 200g | natural spice for cooking, seasoning & middle eastern recipes",100.0,savorya,200,1.0,18.0,2026-06-25
zcb57001d5c1b02e76beez,noon,grocery,herbs&spices,himalaya salt 1kg,100.0,ragab el attar,1,1.0,18.0,2026-06-25
z99cc28a1b99c7df967a5z,noon,grocery,herbs&spices,garlic powder 100 grams,45.0,ragab el attar,100,1.0,18.0,2026-06-25
z93f7696d90486779e980z,noon,grocery,herbs&spices,flaxseed 150 gm,100.0,zary,150,1.0,17.0,2026-06-25
z8598f53a01d4f8aae56az,noon,grocery,herbs&spices,cloves 50 gm,100.0,saltana,50,1.0,9.0,2026-06-25
n38731577a,noon,grocery,herbs&spices,all purpose seasoning 250grams,105.0,vegeta,250,1.0,8.0,2026-06-25
z1f96eea2b50af3ef2c1cz,noon,grocery,herbs&spices,kabsa spices 100 gm,135.0,zary,100,1.0,5.0,2026-06-25
z60691d96bed1e36c1e9az,noon,grocery,herbs&spices,wafery fenugreek 250 gm,108.0,zary,250,1.0,12.0,2026-06-25
z53583461920220a66060z,noon,grocery,herbs&spices,black seeds 200 grams,108.0,ragab el attar,200,1.0,20.0,2026-06-25
n28968479a,noon,grocery,herbs&spices,burger mix spices 30grams,165.0,maggi,30,1.0,59.0,2026-06-25
zab5b329985c8353b798cz,noon,grocery,herbs&spices,ragab elattar mistaka 20g,69.0,chios mastic,20,1.0,58.0,2026-06-25
z7156caae0bd8ba7b3552z,noon,grocery,herbs&spices,fayfa ispaghula seeds psyllium seeds 150g,108.0,fayfa,150,1.0,1.0,2026-06-25
n48449708a,noon,grocery,herbs&spices,maggi vegetable bouillon 72grams pack of 8,107.0,maggi,72,8.0,39.0,2026-06-25
zb17929badf785fbe7db1z,noon,grocery,herbs&spices,seven spices 35g,108.0,abu auf,35,1.0,35.0,2026-06-25
z4fc0f8f09f96b59a1292z,noon,grocery,herbs&spices,pistachio vanilla matcha masala 125g,107.0,dr. baby,125,1.0,5.0,2026-06-25
z3aeef299158e3983e91ez,noon,grocery,herbs&spices,potato spices 85g,108.0,saltana,85,1.0,36.0,2026-06-25
z9bf556c5ac91e5dda4f3z,noon,grocery,herbs&spices,wafery flaxseed 250 gm,53.0,zary,250,1.0,34.0,2026-06-25
zba20d6d8205c24a150a9z,noon,grocery,herbs&spices,saffron rice spices 110g,108.0,haj arafa,110,1.0,3.0,2026-06-25
z2d81103e4d479cf6b33bz,noon,grocery,herbs&spices,cheesy bechamel 60g – pack of 6,108.0,weals food,60,6.0,,2026-06-25
z0e3d1646aeeaffd3c2d9z,noon,grocery,herbs&spices,tea with pineapple and lemon antioxidant for weight loss and fat burning - 20 bags,107.0,matcha premium japanese,500,20.0,10.0,2026-06-25
zc70e1360362e684f59b6z,noon,grocery,herbs&spices,savurya black seed (nigella sativa) – premium quality herbal seeds – 150g jar for natural wellness & immune support,69.0,savorya,150,1.0,18.0,2026-06-25
z01177c146f7a145546fez,noon,grocery,herbs&spices,natural licorice root herb – 280g | naturally sweet flavor & multi-use,108.0,spicekick,280,1.0,,2026-06-25
zbdcd796fa70da2a91c97z,noon,grocery,herbs&spices,smoked paprika 35g,45.0,abu auf,35,1.0,34.0,2026-06-25
z30e12f8b1ccf103374f8z,noon,grocery,herbs&spices,"savoria organic and pure cinnamon sticks for cooking, baking, drinks and flavorings, 90g",45.0,savorya,90,1.0,18.0,2026-06-25
z2b1c1272ef68c3965428z,noon,grocery,herbs&spices,fine black pepper 85 gm,45.0,ragab el attar,85,1.0,20.0,2026-06-25
z62c2d5cb4cf633c90eb7z,noon,grocery,herbs&spices,sesame 100 gm,53.0,zary,100,1.0,28.0,2026-06-25
n28849773a,noon,grocery,herbs&spices,seven spices 70grams,108.0,abu auf,70,1.0,54.0,2026-06-25
zfcfe930de6eb426b16ecz,noon,grocery,herbs&spices,star anise 70gm,108.0,imtenan,70,1.0,12.0,2026-06-25
z0c8f1226f0d4c14e33bbz,noon,grocery,herbs&spices,savorya 7 spices - 100% natural middle eastern spice blend for cooking & grilling - 200g jar,108.0,savorya,7,1.0,18.0,2026-06-25
zdb6a6036d80817c83417z,noon,grocery,herbs&spices,pure moringa powder - 50 gm,108.0,dhyaan house,50,1.0,70.0,2026-06-25
zbfff1c66a4d65c9bb2acz,noon,grocery,herbs&spices,"qassim saffron mixture for arabic coffee, 125g",108.0,al qassim,125,1.0,6.0,2026-06-25
za99ebbf765c82af4c967z,noon,grocery,herbs&spices,سمسم محمص طبيعي من سافوريا - 150 جرام - حبوب كاملة عالية الجودة ومقرمشة,53.0,سافوريا,150,1.0,18.0,2026-06-25
n45183943a,noon,grocery,herbs&spices,curry powder 75grams,36.0,abu auf,75,1.0,21.0,2026-06-25
ze22f82341107e0c52596z,noon,grocery,herbs&spices,chicken broth 85 grams,108.0,spicekick,85,1.0,1.0,2026-06-25
z533dd50f9c3ca19ed5e8z,noon,grocery,herbs&spices,mix grill 50g – pack of 6,108.0,weals food,50,6.0,,2026-06-25
z250bfe88c6b2553ac05ez,noon,grocery,herbs&spices,oriental gum 80 gm,53.0,abu auf,80,1.0,9.0,2026-06-25
z2f92db3d4fd3a493c13cz,noon,grocery,herbs&spices,"savorya natural whole cumin seeds - pure & aromatic spices - premium quality airtight jar (specify weight, e.g., 200g)",69.0,savorya,200,1.0,18.0,2026-06-25
n30522040a,noon,grocery,herbs&spices,coriander powder 20grams,108.0,rehana,20,1.0,21.0,2026-06-25
z26f2a2d02efbcd675bcdz,noon,grocery,herbs&spices,shawarma mix - 30g,45.0,maggi,30,1.0,64.0,2026-06-25
n29761994a,noon,grocery,herbs&spices,bread crumbs 300grams,53.0,al doha,300,1.0,91.0,2026-06-25
n28968480a,noon,grocery,herbs&spices,hawawshi mix spices 35grams,165.0,maggi,35,1.0,63.0,2026-06-25
z5a7b99375dadf0ffa8eez,noon,grocery,herbs&spices,wafery sesame 250 gm,108.0,zary,250,1.0,32.0,2026-06-25
z5a59ab4292e7e77ad06cz,noon,grocery,herbs&spices,savorya natural whole black pepper corns - 100% pure & aromatic spices - 200g jar,108.0,savorya,200,1.0,2.0,2026-06-25
n48059454a,noon,grocery,herbs&spices,kofta mix 35grams,108.0,maggi,35,1.0,75.0,2026-06-25
z364ce2e6e46f2b0ba10bz,noon,grocery,herbs&spices,al alali chicken cubes – 24 count | rich & flavorful chicken stock cubes for cooking,826.0,al alali,250,24.0,,2026-06-25
z22704b66aa8aa9f902f1z,noon,grocery,herbs&spices,فولفيك أسيد الهيمالايا هو نفسه شيلاجيت الهيمالايا الغني بالمعادن - تركيز 2% - أكثر من 84 معدنًا,53.0,generic,50,1.0,1.0,2026-06-25
n49773872a,noon,grocery,herbs&spices,chicken lebanese mashawy 30grams,108.0,maggi,30,1.0,68.0,2026-06-25
z56135e3ebba7f3f5467fz,noon,grocery,herbs&spices,fine himalayan salt 650 grams,108.0,imtenan,650,1.0,37.0,2026-06-25
z4db1bb4fb88a019a9de2z,noon,grocery,herbs&spices,fries seasoning 25 grams,69.0,al doha,25,1.0,32.0,2026-06-25
n28968477a,noon,grocery,herbs&spices,bechamel mix spices 70grams,45.0,maggi,70,1.0,65.0,2026-06-25
zb0e90a02eb45652650c1z,noon,grocery,herbs&spices,"greek mastic, chios island, 10 grams",107.0,eama,10,1.0,,2026-06-25
n28727581a,noon,beverages,juice,classic orange juice 1liters,517.0,juhayna,1,1.0,30.0,2026-06-25
z69ce931c4ddb8e43c267z,noon,beverages,juice,gold red grape sparkling fruit juice 250 ml,517.0,may,250,1.0,2.0,2026-06-25
